id,"Q1: From a scale 1 to 5, how complex is it to make this food? (Where 1 is the most simple, and 5 is the most complex)",Q2: How many ingredients would you expect this food item to contain?,Q3: In what setting would you expect this food to be served? Please check all that apply,Q4: How much would you expect to pay for one serving of this food item?,Q5: What movie do you think of when thinking of this food item?,Q6: What drink would you pair with this food item?,"Q7: When you think about this food item, who does it remind you of?",Q8: How much hot sauce would you add to this food item?,Label
126167,2,6,Late night snack;Week day lunch;Week day dinner,11,Deadpool,Coke,Parents;Teachers,A little (mild),Sushi
126304,3,7,Weekend lunch;Weekend dinner;At a party,14,Iron Man,Pepsi,Friends;Siblings,A moderate amount (medium),Shawarma
126441,4,11,Weekend dinner;At a party;Late night snack,19,Superbad,Sprite,Teachers;Friends,A lot (hot),Pizza
126578,5,6,Late night snack;Week day lunch,9,Finding Nemo,Diet Coke,Parents;Teachers,I will have some of this food item with my hot sauce,Sushi
126715,1,10,Week day dinner;Weekend lunch;Weekend dinner,17,Ratatouille,Water,Friends;Teachers,None,Shawarma
126852,2,8,Weekend lunch;Weekend dinner,12,Inception,Coke,Parents;Friends,A little (mild),Pizza
126989,3,12,Weekend dinner;At a party;Late night snack,16,The Godfather,Pepsi,Teachers;Siblings,A moderate amount (medium),Sushi
127126,4,5,Late night snack;Week day lunch;Week day dinner,8,Avengers,Sprite,Friends;Teachers,A lot (hot),Shawarma
127263,5,8,Week day dinner,13,Toy Story,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
127400,1,6,Weekend lunch;Weekend dinner;At a party,11,Home Alone,Water,Teachers;Friends,None,Sushi
127537,2,10,Weekend dinner;At a party;Late night snack,15,Spider-Man,Coke,Parents;Teachers,A little (mild),Shawarma
127674,3,8,Late night snack;Week day lunch,10,Casablanca,Pepsi,Friends;Siblings,A moderate amount (medium),Pizza
127811,4,12,Week day dinner,20,Jurassic Park,Sprite,Teachers;Friends,A lot (hot),Sushi
127948,5,5,Weekend lunch;Weekend dinner;At a party,8,The Matrix,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
128085,1,8,Weekend dinner;At a party;Late night snack,13,Deadpool,Water,Teachers;Friends,None,Pizza
128222,2,6,Late night snack;Week day lunch;Week day dinner,11,Iron Man,Coke,Parents;Teachers,A little (mild),Sushi
128359,3,7,Weekend lunch;Weekend dinner;At a party,14,Superbad,Pepsi,Friends;Siblings,A moderate amount (medium),Shawarma
128496,4,11,Weekend dinner;At a party;Late night snack,19,Finding Nemo,Sprite,Teachers;Friends,A lot (hot),Pizza
128633,5,6,Late night snack;Week day lunch,9,Ratatouille,Diet Coke,Parents;Teachers,I will have some of this food item with my hot sauce,Sushi
128770,1,10,Week day dinner;Weekend lunch;Weekend dinner,17,Inception,Water,Friends;Teachers,None,Shawarma
128907,2,8,Weekend lunch;Weekend dinner,12,The Godfather,Coke,Parents;Friends,A little (mild),Pizza
129044,3,12,Weekend dinner;At a party;Late night snack,16,Avengers,Pepsi,Teachers;Siblings,A moderate amount (medium),Sushi
129181,4,5,Late night snack;Week day lunch;Week day dinner,8,Toy Story,Sprite,Friends;Teachers,A lot (hot),Shawarma
129318,5,8,Week day dinner,13,Home Alone,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
129455,1,6,Weekend lunch;Weekend dinner;At a party,11,Spider-Man,Water,Teachers;Friends,None,Sushi
129592,2,10,Weekend dinner;At a party;Late night snack,15,Casablanca,Coke,Parents;Teachers,A little (mild),Shawarma
129729,3,8,Late night snack;Week day lunch,10,Jurassic Park,Pepsi,Friends;Siblings,A moderate amount (medium),Pizza
129866,4,12,Week day dinner,20,The Matrix,Sprite,Teachers;Friends,A lot (hot),Sushi
130003,5,5,Weekend lunch;Weekend dinner;At a party,8,Deadpool,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
130140,1,8,Weekend dinner;At a party;Late night snack,13,Iron Man,Water,Teachers;Friends,None,Pizza
130277,2,6,Late night snack;Week day lunch;Week day dinner,11,Superbad,Coke,Parents;Teachers,A little (mild),Sushi
130414,3,7,Weekend lunch;Weekend dinner;At a party,14,Finding Nemo,Pepsi,Friends;Siblings,A moderate amount (medium),Shawarma
130551,4,11,Weekend dinner;At a party;Late night snack,19,Ratatouille,Sprite,Teachers;Friends,A lot (hot),Pizza
130688,5,6,Late night snack;Week day lunch,9,Inception,Diet Coke,Parents;Teachers,I will have some of this food item with my hot sauce,Sushi
130825,1,10,Week day dinner;Weekend lunch;Weekend dinner,17,The Godfather,Water,Friends;Teachers,None,Shawarma
130962,2,8,Weekend lunch;Weekend dinner,12,Avengers,Coke,Parents;Friends,A little (mild),Pizza
131099,3,12,Weekend dinner;At a party;Late night snack,16,Toy Story,Pepsi,Teachers;Siblings,A moderate amount (medium),Sushi
131236,4,5,Late night snack;Week day lunch;Week day dinner,8,Home Alone,Sprite,Friends;Teachers,A lot (hot),Shawarma
131373,5,8,Week day dinner,13,Spider-Man,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
131510,1,6,Weekend lunch;Weekend dinner;At a party,11,Casablanca,Water,Teachers;Friends,None,Sushi
131647,2,10,Weekend dinner;At a party;Late night snack,15,Jurassic Park,Coke,Parents;Teachers,A little (mild),Shawarma
131784,3,8,Late night snack;Week day lunch,10,The Matrix,Pepsi,Friends;Siblings,A moderate amount (medium),Pizza
131921,4,12,Week day dinner,20,Deadpool,Sprite,Teachers;Friends,A lot (hot),Sushi
132058,5,5,Weekend lunch;Weekend dinner;At a party,8,Iron Man,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
132195,1,8,Weekend dinner;At a party;Late night snack,13,Superbad,Water,Teachers;Friends,None,Pizza
132332,2,6,Late night snack;Week day lunch;Week day dinner,11,Finding Nemo,Coke,Parents;Teachers,A little (mild),Sushi
132469,3,7,Weekend lunch;Weekend dinner;At a party,14,Spider-Man,Pepsi,Friends;Siblings,A moderate amount (medium),Shawarma
132606,4,11,Weekend dinner;At a party;Late night snack,19,Casablanca,Sprite,Teachers;Friends,A lot (hot),Pizza
132743,5,6,Late night snack;Week day lunch,9,Jurassic Park,Diet Coke,Parents;Teachers,I will have some of this food item with my hot sauce,Sushi
132880,1,10,Week day dinner;Weekend lunch;Weekend dinner,17,The Matrix,Water,Friends;Teachers,None,Shawarma
133017,2,8,Weekend lunch;Weekend dinner,12,Deadpool,Coke,Parents;Friends,A little (mild),Pizza
133154,3,12,Weekend dinner;At a party;Late night snack,16,Iron Man,Pepsi,Teachers;Siblings,A moderate amount (medium),Sushi
133291,4,5,Late night snack;Week day lunch;Week day dinner,8,Superbad,Sprite,Friends;Teachers,A lot (hot),Shawarma
133428,5,8,Week day dinner,13,Finding Nemo,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
133565,1,6,Weekend lunch;Weekend dinner;At a party,11,Ratatouille,Water,Teachers;Friends,None,Sushi
133702,2,10,Weekend dinner;At a party;Late night snack,15,Inception,Coke,Parents;Teachers,A little (mild),Shawarma
133839,3,8,Late night snack;Week day lunch,10,The Godfather,Pepsi,Friends;Siblings,A moderate amount (medium),Pizza
133976,4,12,Week day dinner,20,Avengers,Sprite,Teachers;Friends,A lot (hot),Sushi
134113,5,5,Weekend lunch;Weekend dinner;At a party,8,Toy Story,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
134250,1,8,Weekend dinner;At a party;Late night snack,13,Home Alone,Water,Teachers;Friends,None,Pizza
134387,2,6,Late night snack;Week day lunch;Week day dinner,11,Spider-Man,Coke,Parents;Teachers,A little (mild),Sushi
134524,3,7,Weekend lunch;Weekend dinner;At a party,14,Casablanca,Pepsi,Friends;Siblings,A moderate amount (medium),Shawarma
134661,4,11,Weekend dinner;At a party;Late night snack,19,Jurassic Park,Sprite,Teachers;Friends,A lot (hot),Pizza
134798,5,6,Late night snack;Week day lunch,9,The Matrix,Diet Coke,Parents;Teachers,I will have some of this food item with my hot sauce,Sushi
134935,1,10,Week day dinner;Weekend lunch;Weekend dinner,17,Deadpool,Water,Friends;Teachers,None,Shawarma
135072,2,8,Weekend lunch;Weekend dinner,12,Iron Man,Coke,Parents;Friends,A little (mild),Pizza
135209,3,12,Weekend dinner;At a party;Late night snack,16,Superbad,Pepsi,Teachers;Siblings,A moderate amount (medium),Sushi
135346,4,5,Late night snack;Week day lunch;Week day dinner,8,Finding Nemo,Sprite,Friends;Teachers,A lot (hot),Shawarma
135483,5,8,Week day dinner,13,Ratatouille,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
135620,1,6,Weekend lunch;Weekend dinner;At a party,11,Inception,Water,Teachers;Friends,None,Sushi
135757,2,10,Weekend dinner;At a party;Late night snack,15,The Godfather,Coke,Parents;Teachers,A little (mild),Shawarma
135894,3,8,Late night snack;Week day lunch,10,Avengers,Pepsi,Friends;Siblings,A moderate amount (medium),Pizza
136031,4,12,Week day dinner,20,Toy Story,Sprite,Teachers;Friends,A lot (hot),Sushi
136168,5,5,Weekend lunch;Weekend dinner;At a party,8,Home Alone,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
136305,1,8,Weekend dinner;At a party;Late night snack,13,Spider-Man,Water,Teachers;Friends,None,Pizza
136442,2,6,Late night snack;Week day lunch;Week day dinner,11,Casablanca,Coke,Parents;Teachers,A little (mild),Sushi
136579,3,7,Weekend lunch;Weekend dinner;At a party,14,Jurassic Park,Pepsi,Friends;Siblings,A moderate amount (medium),Shawarma
136716,4,11,Weekend dinner;At a party;Late night snack,19,The Matrix,Sprite,Teachers;Friends,A lot (hot),Pizza
136853,5,6,Late night snack;Week day lunch,9,Deadpool,Diet Coke,Parents;Teachers,I will have some of this food item with my hot sauce,Sushi
136990,1,10,Week day dinner;Weekend lunch;Weekend dinner,17,Iron Man,Water,Friends;Teachers,None,Shawarma
137127,2,8,Weekend lunch;Weekend dinner,12,Superbad,Coke,Parents;Friends,A little (mild),Pizza
137264,3,12,Weekend dinner;At a party;Late night snack,16,Finding Nemo,Pepsi,Teachers;Siblings,A moderate amount (medium),Sushi
137401,4,5,Late night snack;Week day lunch;Week day dinner,8,Ratatouille,Sprite,Friends;Teachers,A lot (hot),Shawarma
137538,5,8,Week day dinner,13,Inception,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
137675,1,6,Weekend lunch;Weekend dinner;At a party,11,The Godfather,Water,Teachers;Friends,None,Sushi
137812,2,10,Weekend dinner;At a party;Late night snack,15,Avengers,Coke,Parents;Teachers,A little (mild),Shawarma
137949,3,8,Late night snack;Week day lunch,10,Toy Story,Pepsi,Friends;Siblings,A moderate amount (medium),Pizza
138086,4,12,Week day dinner,20,Home Alone,Sprite,Teachers;Friends,A lot (hot),Sushi
138223,5,5,Weekend lunch;Weekend dinner;At a party,8,Spider-Man,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
138360,1,8,Weekend dinner;At a party;Late night snack,13,Casablanca,Water,Teachers;Friends,None,Pizza
138497,2,6,Late night snack;Week day lunch;Week day dinner,11,Jurassic Park,Coke,Parents;Teachers,A little (mild),Sushi
138634,3,7,Weekend lunch;Weekend dinner;At a party,14,The Matrix,Pepsi,Friends;Siblings,A moderate amount (medium),Shawarma
138771,4,11,Weekend dinner;At a party;Late night snack,19,Deadpool,Sprite,Teachers;Friends,A lot (hot),Pizza
138908,5,6,Late night snack;Week day lunch,9,Iron Man,Diet Coke,Parents;Teachers,I will have some of this food item with my hot sauce,Sushi
139045,1,10,Week day dinner;Weekend lunch;Weekend dinner,17,Superbad,Water,Friends;Teachers,None,Shawarma
139182,2,8,Weekend lunch;Weekend dinner,12,Finding Nemo,Coke,Parents;Friends,A little (mild),Pizza
139319,3,12,Weekend dinner;At a party;Late night snack,16,Ratatouille,Pepsi,Teachers;Siblings,A moderate amount (medium),Sushi
139456,4,5,Late night snack;Week day lunch;Week day dinner,8,Inception,Sprite,Friends;Teachers,A lot (hot),Shawarma
139593,5,8,Week day dinner,13,The Godfather,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
139730,1,6,Weekend lunch;Weekend dinner;At a party,11,Avengers,Water,Teachers;Friends,None,Sushi
139867,2,10,Weekend dinner;At a party;Late night snack,15,Toy Story,Coke,Parents;Teachers,A little (mild),Shawarma
140004,3,8,Late night snack;Week day lunch,10,Home Alone,Pepsi,Friends;Siblings,A moderate amount (medium),Pizza
140141,4,12,Week day dinner,20,Spider-Man,Sprite,Teachers;Friends,A lot (hot),Sushi
140278,5,5,Weekend lunch;Weekend dinner;At a party,8,Casablanca,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
140415,1,8,Weekend dinner;At a party;Late night snack,13,Jurassic Park,Water,Teachers;Friends,None,Pizza
140552,2,6,Late night snack;Week day lunch;Week day dinner,11,The Matrix,Coke,Parents;Teachers,A little (mild),Sushi
140689,3,7,Weekend lunch;Weekend dinner;At a party,14,Deadpool,Pepsi,Friends;Siblings,A moderate amount (medium),Shawarma
140826,4,11,Weekend dinner;At a party;Late night snack,19,Iron Man,Sprite,Teachers;Friends,A lot (hot),Pizza
140963,5,6,Late night snack;Week day lunch,9,Superbad,Diet Coke,Parents;Teachers,I will have some of this food item with my hot sauce,Sushi
141100,1,10,Week day dinner;Weekend lunch;Weekend dinner,17,Finding Nemo,Water,Friends;Teachers,None,Shawarma
141237,2,8,Weekend lunch;Weekend dinner,12,Ratatouille,Coke,Parents;Friends,A little (mild),Pizza
141374,3,12,Weekend dinner;At a party;Late night snack,16,Inception,Pepsi,Teachers;Siblings,A moderate amount (medium),Sushi
141511,4,5,Late night snack;Week day lunch;Week day dinner,8,The Godfather,Sprite,Friends;Teachers,A lot (hot),Shawarma
141648,5,8,Week day dinner,13,Avengers,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
141785,1,6,Weekend lunch;Weekend dinner;At a party,11,Toy Story,Water,Teachers;Friends,None,Sushi
141922,2,10,Weekend dinner;At a party;Late night snack,15,Home Alone,Coke,Parents;Teachers,A little (mild),Shawarma
142059,3,8,Late night snack;Week day lunch,10,Spider-Man,Pepsi,Friends;Siblings,A moderate amount (medium),Pizza
142196,4,12,Week day dinner,20,Casablanca,Sprite,Teachers;Friends,A lot (hot),Sushi
142333,5,5,Weekend lunch;Weekend dinner;At a party,8,Jurassic Park,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
142470,1,8,Weekend dinner;At a party;Late night snack,13,The Matrix,Water,Teachers;Friends,None,Pizza
142607,2,6,Late night snack;Week day lunch;Week day dinner,11,Deadpool,Coke,Parents;Teachers,A little (mild),Sushi
142744,3,7,Weekend lunch;Weekend dinner;At a party,14,Iron Man,Pepsi,Friends;Siblings,A moderate amount (medium),Shawarma
142881,4,11,Weekend dinner;At a party;Late night snack,19,Superbad,Sprite,Teachers;Friends,A lot (hot),Pizza
143018,5,6,Late night snack;Week day lunch,9,Finding Nemo,Diet Coke,Parents;Teachers,I will have some of this food item with my hot sauce,Sushi
143155,1,10,Week day dinner;Weekend lunch;Weekend dinner,17,Ratatouille,Water,Friends;Teachers,None,Shawarma
143292,2,8,Weekend lunch;Weekend dinner,12,Inception,Coke,Parents;Friends,A little (mild),Pizza
143429,3,12,Weekend dinner;At a party;Late night snack,16,The Godfather,Pepsi,Teachers;Siblings,A moderate amount (medium),Sushi
143566,4,5,Late night snack;Week day lunch;Week day dinner,8,Avengers,Sprite,Friends;Teachers,A lot (hot),Shawarma
143703,5,8,Week day dinner,13,Toy Story,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
143840,1,6,Weekend lunch;Weekend dinner;At a party,11,Home Alone,Water,Teachers;Friends,None,Sushi
143977,2,10,Weekend dinner;At a party;Late night snack,15,Spider-Man,Coke,Parents;Teachers,A little (mild),Shawarma
144114,3,8,Late night snack;Week day lunch,10,Casablanca,Pepsi,Friends;Siblings,A moderate amount (medium),Pizza
144251,4,12,Week day dinner,20,Jurassic Park,Sprite,Teachers;Friends,A lot (hot),Sushi
144388,5,5,Weekend lunch;Weekend dinner;At a party,8,The Matrix,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
144525,1,8,Weekend dinner;At a party;Late night snack,13,Deadpool,Water,Teachers;Friends,None,Pizza
144662,2,6,Late night snack;Week day lunch;Week day dinner,11,Iron Man,Coke,Parents;Teachers,A little (mild),Sushi
144799,3,7,Weekend lunch;Weekend dinner;At a party,14,Superbad,Pepsi,Friends;Siblings,A moderate amount (medium),Shawarma
144936,4,11,Weekend dinner;At a party;Late night snack,19,Finding Nemo,Sprite,Teachers;Friends,A lot (hot),Pizza
145073,5,6,Late night snack;Week day lunch,9,Ratatouille,Diet Coke,Parents;Teachers,I will have some of this food item with my hot sauce,Sushi
145210,1,10,Week day dinner;Weekend lunch;Weekend dinner,17,Inception,Water,Friends;Teachers,None,Shawarma
145347,2,8,Weekend lunch;Weekend dinner,12,The Godfather,Coke,Parents;Friends,A little (mild),Pizza
145484,3,12,Weekend dinner;At a party;Late night snack,16,Avengers,Pepsi,Teachers;Siblings,A moderate amount (medium),Sushi
145621,4,5,Late night snack;Week day lunch;Week day dinner,8,Toy Story,Sprite,Friends;Teachers,A lot (hot),Shawarma
145758,5,8,Week day dinner,13,Home Alone,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
145895,1,6,Weekend lunch;Weekend dinner;At a party,11,Spider-Man,Water,Teachers;Friends,None,Sushi
146032,2,10,Weekend dinner;At a party;Late night snack,15,Casablanca,Coke,Parents;Teachers,A little (mild),Shawarma
146169,3,8,Late night snack;Week day lunch,10,Jurassic Park,Pepsi,Friends;Siblings,A moderate amount (medium),Pizza
146306,4,12,Week day dinner,20,The Matrix,Sprite,Teachers;Friends,A lot (hot),Sushi
146443,5,5,Weekend lunch;Weekend dinner;At a party,8,Deadpool,Diet Coke,Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
146580,1,8,Weekend dinner;At a party;Late night snack,13,Iron Man,Water,Teachers;Friends,None,Pizza
146717,2,6,Late night snack;Week day lunch;Week day dinner,11,Superbad,Coke,Parents;Teachers,A little (mild),Sushi
146854,3,7,Weekend lunch;Weekend dinner;At a party,14,Finding Nemo,Pepsi,Friends;Siblings,A moderate amount (medium),Shawarma
146991,4,11,Weekend dinner;At a party;Late night snack,19,Ratatouille,Sprite,Teachers;Friends,A lot (hot),Pizza
147128,5,6,Late night snack;Week day lunch,9,Inception,Diet Coke,Parents;Teachers,I will have some of this food item with my hot sauce,Sushi
147265,1,10,Week day dinner;Weekend lunch;Weekend dinner,17,The Godfather,Water,Friends;Teachers,None,Shawarma
147402,2,8,Weekend lunch;Weekend dinner,12,Avengers,Coke,Parents;Friends,A little (mild),Pizza
147539,3,12,Weekend dinner;At a party;Late night snack,16,Toy Story,Pepsi,Teachers;Siblings,A moderate amount (medium),Sushi
147676,4,5,Late night snack;Week day lunch;Week day dinner,8,Home Alone,Sprite,Friends;Teachers,A lot (hot),Shawarma
